CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
5183	5642	402	0.7436	-116.100
672	2964	402	0.814	0.001
2964	5183	402	0.7063	2.016
4203	5369	403	0.9838	-0.000
5136	5369	403	0.9821	-0.000
787	5369	403	1.0	0.000
1675	5369	403	0.9599	-0.000
2769	5369	403	0.9569	0.000
787	2769	403	0.9569	0.000
1675	2769	403	0.9592	-0.000
2769	4203	403	0.9577	0.000
2769	5136	403	0.9625	0.000
4203	5136	403	0.9851	0.000
787	4203	403	0.9838	0.000
1675	4203	403	0.9639	0.000
787	1675	403	0.9599	0.000
787	5136	403	0.9821	0.000
1675	5136	403	0.9663	0.000
4086	4119	404	0.8431	-8.150
1916	2973	405	0.8747	-42.010
1072	1906	411	0.961	-0.000
1072	2759	411	0.7219	-122.023
1879	3511	412	0.7444	33.984
3493	4599	413	0.7731	0.000
4599	4944	413	0.7572	0.000
3493	4944	413	0.7942	0.000
564	2241	414	0.7619	104.027
564	4438	414	0.8097	-28.030
2241	4438	414	0.8293	-132.058
758	1237	415	0.863	18.010
3771	3978	417	0.939	-14.016
2783	3771	417	0.8744	-31.042
3368	3771	417	0.9643	-14.016
2783	3368	417	0.8742	-17.027
2783	3978	417	0.8743	-45.058
3368	3978	417	0.9296	-28.031
1320	2517	420	0.7308	-15.995
4033	4391	426	0.914	0.000
4033	5587	426	0.8461	60.021
4391	5587	426	0.8481	60.021
2677	3426	427	0.7596	129.043
2227	2677	427	0.7504	57.021
2273	2677	427	0.7504	57.021
2227	2273	427	1.0	-0.000
843	1333	429	0.9132	-12.000
843	3058	429	0.9142	-12.000
477	1333	429	0.8969	17.027
477	3058	429	0.8876	17.027
1333	3058	429	0.9818	0.000
3505	3562	431	0.8309	-2.016
3442	3496	435	0.8484	2.016
753	2085	437	0.8403	15.995
230	5000	437	0.8347	-14.016
1045	5000	437	0.7848	-14.016
230	1045	437	0.8514	-0.000
753	1045	437	0.7557	-30.011
55	753	437	0.9415	14.016
230	753	437	0.8806	30.011
55	4962	437	0.8271	-14.015
96	2511	438	0.7113	-88.052
96	4226	438	0.7393	-44.026
2436	4226	438	0.7307	-88.052
96	2436	438	0.7112	44.026
2124	3103	439	0.9312	0.000
4645	5292	441	0.9344	17.024
3690	4009	442	0.8502	-14.017
4009	4310	442	0.8164	-11.999
4009	4324	442	0.8552	-14.015
3359	4009	442	1.0	-0.001
3690	4638	442	0.8197	-24.000
4310	4638	442	0.9186	2.016
4324	4638	442	0.8017	4.032
4638	5490	442	0.8268	2.016
3359	3690	442	0.8502	14.016
3359	4310	442	0.8164	-12.000
3359	4324	442	0.8552	-14.016
3690	4324	442	0.926	-28.032
4310	4324	442	0.8701	-2.015
3690	4310	442	0.8496	-26.016
1087	3492	443	0.7931	2.015
1087	3611	443	0.8432	39.958
721	2502	445	0.9499	-0.000
1754	2502	445	0.9598	27.995
1840	2502	445	0.9702	-0.000
1900	2502	445	0.9452	60.021
2502	5025	445	0.9677	0.000
721	5025	445	0.9337	-0.000
1754	5025	445	0.9772	27.995
1840	5025	445	0.9922	-0.000
1900	5025	445	0.9551	60.021
1754	1900	445	0.9515	-32.026
1840	1900	445	0.9585	-60.021
721	1840	445	0.9327	-0.000
1754	1840	445	0.9703	27.995
721	1754	445	0.9474	-27.995
3458	3910	447	0.7183	15.995
3166	3458	447	0.8465	-27.995
2090	3910	447	0.8197	14.052
2568	3910	447	0.7164	58.042
3199	3910	447	0.8386	-56.026
2090	2568	447	0.7107	-43.990
4657	4877	449	0.8285	-162.054
631	1878	453	0.7492	0.000
4670	4856	454	1.0	-0.002
1772	3993	456	1.0	0.000
364	4906	457	0.9372	-18.011
4213	4270	457	0.9079	-2.016
182	4270	457	0.825	13.979
2822	4270	457	0.8724	-0.000
2906	4213	457	0.8704	-17.027
1174	2822	457	0.8047	13.943
182	2822	457	0.8284	13.980
182	4213	457	0.8108	15.995
364	4213	457	0.8383	-2.016
2822	4213	457	0.8711	2.015
1624	4881	457	0.9145	14.016
2822	4881	457	0.7986	32.062
2201	2351	460	1.0	0.000
137	2792	462	0.7532	14.015
2044	2792	462	0.8382	-0.001
2044	5548	462	0.7108	179.079
137	2044	462	0.8579	14.016
4495	4784	464	1.0	0.000
1357	3460	466	0.7365	-14.015
1229	4811	467	0.8544	46.006
1580	4811	467	0.7883	16.068
1643	2505	467	0.8576	-45.058
1580	1643	467	0.8143	-162.053
3634	4583	469	0.7613	-194.079
3949	4632	471	0.8421	56.062
4632	4763	471	0.9309	-2.016
4632	5171	471	0.9181	-16.031
4632	5301	471	0.9599	0.000
982	4632	471	0.8306	-13.979
2936	4632	471	0.8917	28.031
3949	5301	471	0.84	56.062
4763	5301	471	0.9252	2.016
5171	5301	471	0.917	16.031
2936	5301	471	0.8918	28.031
3949	5171	471	0.8727	40.031
4763	5171	471	0.9338	-14.015
982	5171	471	0.8225	-30.011
2936	5171	471	0.8958	12.000
3949	4763	471	0.8656	54.047
2936	3949	471	0.9205	-28.031
982	4763	471	0.8489	-15.995
2936	4763	471	0.9063	26.015
982	1648	471	0.8561	56.062
64	700	472	0.9523	-46.042
64	3821	472	1.0	-0.002
700	3821	472	0.9523	46.041
3306	4101	476	0.825	14.016
973	2045	476	0.76	-18.011
973	4101	476	0.7543	40.033
2045	4101	476	0.709	58.044
3761	3880	477	0.9213	46.078
3167	3761	477	0.9268	-30.048
3167	3279	477	0.9276	-12.000
293	3167	477	0.9241	42.047
429	2330	480	0.962	2.015
429	3090	480	1.0	-0.000
429	4961	480	0.967	-21.984
2330	3090	480	0.962	-2.016
3090	4961	480	0.967	-21.984
3650	4961	480	0.9603	-11.963
3842	4961	480	0.96	0.000
2032	4966	488	0.9175	-187.210
2068	2390	489	0.896	14.016
1795	2083	495	0.7187	14.015
1795	4562	495	0.8025	14.016
1795	5288	495	0.7535	32.026
3451	4562	495	0.7387	-44.027
4562	4907	495	0.784	20.026
4562	5288	495	0.8531	18.010
4907	5288	495	0.7427	-2.015
826	5288	495	0.7192	34.005
2083	5288	495	0.721	18.011
826	2083	495	0.7357	15.994
5045	5165	496	0.8091	-27.010
2558	2747	497	0.7932	-12.049
1605	1893	497	0.8567	-323.121
1893	2015	497	0.8509	-42.011
1893	4663	497	0.812	393.126
1893	5034	497	0.8128	281.110
1605	2015	497	0.7725	-365.132
2015	5034	497	0.8452	323.121
4663	5089	497	0.8233	-12.049
2558	4663	497	0.8231	-30.011
1605	5034	497	0.8917	-42.011
1586	1803	498	1.0	-0.000
1824	2196	499	0.8236	-35.041
1936	2257	500	0.8246	28.031
4049	4337	502	0.7612	-28.030
363	3883	503	0.8317	-12.001
2274	3883	503	0.8412	-14.016
363	2274	503	0.8656	2.015
362	2144	504	0.823	-0.001
4318	4979	505	0.7433	-44.003
4472	5269	506	0.8643	14.016
4533	5269	506	0.8388	42.010
1306	5269	506	0.9133	-15.995
2389	5269	506	0.9107	-43.990
1306	4472	506	0.8251	-30.010
1067	4533	506	0.9458	-15.995
3420	5150	507	0.9315	-2.017
3420	4697	507	0.8729	-86.072
302	3301	509	0.7842	197.068
1731	4488	510	0.7843	0.000
5227	5304	517	0.9225	17.027
1227	5304	517	0.9336	-0.000
5227	5328	517	0.8117	0.000
1227	5227	517	0.9228	-17.027
1227	5328	517	0.8557	-17.027
869	2170	519	0.8729	323.101
3829	3875	521	0.7986	-0.000
735	3694	522	0.82	0.035
735	4064	522	0.8105	14.015
3694	4064	522	0.8655	13.980
1699	2026	523	0.7876	-14.015
2026	3220	523	0.7998	-14.016
1699	3220	523	0.7931	-28.031
1169	2064	524	0.8333	288.064
1169	3762	524	0.7633	288.065
1169	5427	524	0.7049	578.144
2064	3762	524	0.7645	0.001
2064	5427	524	0.7272	290.080
355	2104	528	0.7657	18.008
4389	4612	533	0.7832	12.948
4612	4805	533	0.7757	148.089
748	4908	534	0.9563	108.021
748	5113	534	0.95	15.996
748	5159	534	0.9258	108.022
4908	5610	534	0.9499	0.000
5113	5610	534	0.9228	92.026
4908	5159	534	0.9413	0.001
5113	5159	534	0.927	92.026
4908	5113	534	0.9529	-92.026
694	2915	535	0.7805	15.992
1317	2915	535	0.8427	-19.969
1623	2915	535	0.761	-104.987
1988	2915	535	0.9066	15.993
2419	2915	535	0.9184	-14.016
2915	5184	535	0.8873	-1.977
694	1988	535	0.7125	-0.001
1317	1988	535	0.8308	-35.962
1988	2419	535	0.8862	30.010
1988	5184	535	0.8415	14.016
1317	2419	535	0.8353	-5.953
1317	5184	535	0.7808	-21.946
689	938	535	0.826	0.997
694	2419	535	0.7871	30.009
694	5184	535	0.8333	14.015
938	5184	535	0.7907	-105.981
2419	5184	535	0.9055	-15.994
423	3609	536	0.8445	-45.058
1873	2539	543	0.9379	24.001
1547	1873	543	0.9406	24.000
4164	4315	544	0.8643	-27.995
4315	4499	544	0.8661	27.995
1732	4315	544	0.8684	-27.995
4164	4499	544	0.9841	0.000
1732	4499	544	0.9864	-0.000
1732	4164	544	0.9844	-0.000
1000	5074	546	0.9914	0.000
1294	5074	546	0.9872	-0.009
2968	5074	546	0.9922	0.000
1000	2968	546	0.9881	0.000
1294	2968	546	0.9853	-0.009
1000	1294	546	0.9873	0.009
3274	4928	547	0.9411	0.035
3274	4779	547	0.9027	12.001
1055	3173	551	0.86	0.000
874	3984	552	0.8304	76.031
2294	4317	554	0.9143	0.034
2974	4317	554	0.9143	0.035
488	2294	554	0.9074	30.011
2294	2974	554	1.0	-0.000
488	2974	554	0.9074	30.011
1671	1736	555	0.7825	148.037
1671	3475	555	0.8282	74.019
1671	3640	555	0.8175	-74.018
1736	3475	555	0.8429	-74.019
1736	3640	555	0.716	-222.056
3475	3640	555	0.7788	-148.037
2194	2489	556	0.7782	40.031
1659	3470	557	0.7717	-115.027
569	4282	558	0.925	0.000
1352	4282	558	0.9366	0.000
1473	4282	558	0.9103	-0.000
569	1473	558	0.9359	0.000
1352	1473	558	0.9373	0.000
569	1352	558	0.9499	0.000
868	2876	561	0.897	17.027
2602	2876	561	0.9771	0.000
2876	4809	561	0.8828	-17.027
868	4680	561	0.8625	-14.016
868	4809	561	0.9794	-0.000
2602	4809	561	0.8844	-17.027
868	2602	561	0.9043	17.027
383	2491	562	0.888	-55.990
610	4260	562	0.8312	14.038
614	4260	562	0.846	3.012
383	610	562	0.9001	-38.000
209	610	562	0.9334	-3.994
1462	1831	563	0.9167	14.016
199	2770	569	0.8946	-2.016
199	4311	569	0.8545	-2.015
199	5460	569	0.9103	13.975
5047	5460	569	0.8898	-17.031
757	5047	569	0.8146	-162.053
757	5460	569	0.8292	-179.084
5460	5656	569	0.8546	-132.038
1835	5656	569	0.8854	30.006
4311	5460	569	0.848	15.990
2770	4311	569	0.8481	0.001
1835	5460	569	0.869	162.045
2770	5460	569	0.9331	15.991
1080	5104	576	0.7409	-160.016
3468	4688	576	0.7372	9.946
1834	3468	576	0.7786	42.012
1834	5104	576	0.8385	-0.000
3468	5104	576	0.8164	-42.013
486	2345	582	0.8195	12.992
161	4008	589	0.8518	13.979
3769	4234	590	0.8714	-162.031
3769	4478	590	0.8748	82.043
3769	5322	590	0.8386	82.042
4234	4478	590	0.7542	244.074
4234	5322	590	0.7365	244.073
4478	5322	590	0.9693	-0.000
1249	2537	595	0.7866	21.985
3076	3502	600	0.8159	32.026
4696	4750	601	0.9105	-2.015
4750	4937	601	0.8547	-12.000
345	4750	601	0.8501	14.016
345	4696	601	0.8043	16.031
4696	4937	601	0.8659	-14.015
1779	2868	604	0.8863	-126.105
1331	4475	606	1.0	0.000
3412	4861	607	1.0	-0.000
3412	5629	607	0.8459	-14.016
4861	5629	607	0.8459	-14.016
468	3373	608	0.8889	-18.011
1200	2946	610	0.8862	-0.000
3350	3391	611	1.0	0.000
945	3239	612	0.8302	231.135
2407	3551	614	0.8875	-32.026
3906	4181	615	0.8855	42.010
3476	3586	616	0.8776	0.000
1122	3586	616	0.8776	0.000
1122	3476	616	1.0	0.000
2157	4551	617	0.8948	-0.013
3565	3773	620	0.7399	60.022
3565	4702	620	0.7434	60.023
3773	4702	620	0.9026	0.001
1557	3387	621	0.7511	50.016
195	359	623	0.8611	23.999
359	1468	623	0.7679	-2.017
359	3298	623	0.836	-21.983
1468	3298	623	0.7646	-19.966
195	3298	623	0.9008	2.016
2900	5218	624	0.9448	14.016
385	923	625	0.8895	-14.013
1607	3531	628	0.8111	-18.009
1788	5625	629	0.8632	0.000
1768	2653	630	0.8632	50.016
1768	3717	630	0.9171	9.984
1768	5280	630	0.873	50.016
737	907	630	0.9277	-0.000
907	3717	630	0.8991	-0.000
1277	2653	630	0.934	0.000
1277	5280	630	0.9496	0.000
737	3717	630	0.897	-0.000
2364	2653	630	0.8644	-0.000
2364	5280	630	0.8733	-0.000
2653	5280	630	0.9608	0.000
1832	2992	632	0.8645	-44.026
2370	2496	634	0.8729	-0.000
2715	3614	634	0.917	14.016
2370	3614	634	0.8495	1.943
3820	3882	636	0.9407	-17.025
3820	5202	636	0.8535	86.003
3882	5202	636	0.8403	103.028
145	4798	641	0.8821	-2.016
5302	5377	645	1.0	0.000
2718	4970	650	1.0	-0.001
3001	5643	654	0.8562	-17.026
2687	3431	656	0.8598	-120.170
2687	4848	656	0.9114	-14.016
369	4334	657	0.8663	-82.078
337	1291	662	0.869	45.059
1285	1291	662	0.7299	14.017
3615	4572	672	0.8852	64.977
1415	4572	672	0.9561	0.000
1415	3615	672	0.8816	-64.977
800	3514	678	0.8509	162.052
386	697	680	0.8708	-14.016
260	697	680	0.8418	15.995
260	4787	680	0.9315	-14.016
260	5493	680	0.8808	-14.016
4787	5493	680	0.881	0.000
3430	3491	688	0.9429	-15.995
3430	4778	688	0.9246	-14.017
3430	5035	688	0.935	-30.012
3491	4778	688	0.9356	1.977
3491	5035	688	0.9358	-14.018
4778	5035	688	0.9667	-15.995
233	1246	692	0.7013	7.969
644	1246	692	0.7502	-28.031
893	1246	692	0.7313	-14.016
233	893	692	0.858	21.985
644	893	692	0.8955	-14.015
233	644	692	0.8568	36.000
586	3658	694	0.9248	-18.011
2543	5585	698	0.8421	176.102
1688	1956	700	0.7814	30.971
143	4414	706	0.7122	4.031
143	2656	706	0.8974	-0.000
621	2656	706	0.7771	-18.010
143	621	706	0.7697	18.010
621	1041	706	0.8372	0.001
282	1616	708	0.7353	-59.072
1616	4600	708	0.7993	45.057
2363	4600	708	0.7807	-14.015
282	4600	708	0.758	-14.016
4289	4600	708	0.8077	-167.095
4998	5615	713	0.7599	0.001
3371	3535	721	0.8619	18.011
1024	1336	723	0.8466	15.994
1336	2802	723	0.9171	0.000
3494	5526	725	0.8375	2.016
941	1957	732	0.7853	-21.944
5049	5071	736	0.8617	26.016
3217	5049	736	0.8647	-26.016
103	3217	736	0.8854	197.090
103	3280	736	0.9276	-0.000
103	3528	736	0.8807	197.090
3217	3280	736	0.9071	-197.090
3280	3528	736	0.8908	197.090
3280	5071	736	0.8641	197.090
3528	5071	736	0.9441	-0.000
3217	5071	736	0.969	0.000
3217	3528	736	0.9637	0.000
3276	5063	745	0.8572	-15.994
609	3437	746	0.7607	-2.016
738	4538	749	0.737	-18.010
2870	4558	757	0.9157	-0.001
2870	5058	757	0.8906	-385.140
1069	3688	758	0.9502	0.000
766	4756	760	0.8424	-121.038
1063	2580	762	0.8299	0.000
2855	3937	764	0.7229	-15.995
1168	2798	769	0.7854	71.984
281	1254	771	0.9322	17.026
281	1656	771	0.83	19.969
1656	5033	771	0.8682	-14.016
3211	4780	776	0.9492	14.016
1217	1425	782	0.8118	0.000
1217	3670	782	0.9351	-0.081
539	1525	786	0.7304	28.031
4587	5331	788	1.0	0.000
777	3503	794	0.8643	-170.130
1665	1945	796	0.7611	-162.047
3616	5509	804	0.8284	45.058
39	5509	804	0.7894	86.000
3616	3915	804	0.7826	-116.995
1082	2604	806	0.7821	-0.000
1167	1376	809	1.0	-0.000
411	5492	810	0.8669	0.000
4789	4939	812	0.9511	14.016
537	998	813	0.8857	-0.000
537	1629	813	0.7703	2.016
1797	2028	824	0.8568	-66.047
1797	5522	824	0.8512	4.031
531	3881	826	0.9457	0.002
1039	3881	826	0.9274	14.018
531	1039	826	0.9097	-14.016
4706	4744	835	0.8599	14.015
1030	2260	836	0.7592	-44.026
1030	4114	836	0.7104	-88.052
2260	4114	836	0.7518	-44.026
2108	2888	837	0.7965	-62.145
2888	3319	837	0.7162	44.154
3319	4714	837	0.7361	-0.958
2096	2172	839	0.9216	-28.031
1966	2096	839	0.9255	-17.026
1783	3946	840	0.7018	-0.035
871	4788	841	0.8612	8.061
2473	4788	841	0.8256	0.035
3635	4846	842	0.7773	-18.010
4094	4846	842	0.7472	-18.009
3635	4094	842	0.9018	-0.000
1556	2031	847	0.7441	-17.991
349	1556	847	0.7653	-17.027
349	2945	847	0.7786	-31.043
1556	2945	847	0.8075	-14.016
3917	4252	851	0.9786	-0.000
3917	4353	851	0.9917	-0.000
4252	4353	851	0.9782	0.000
1837	2291	854	0.9003	42.047
248	2291	854	0.9466	42.047
118	4493	857	0.7244	-18.010
4909	4965	859	0.8662	15.997
3575	3712	867	0.7312	-31.043
3575	5534	867	0.7481	-0.036
3353	3575	867	0.936	14.016
3712	3833	867	0.7862	-14.015
3353	5534	867	0.7622	13.979
490	5062	869	0.765	18.012
3759	3835	871	0.7144	-35.039
1524	3835	871	0.7527	42.012
2271	2395	883	0.7811	-17.935
1164	1551	884	0.8053	-17.026
677	1203	892	0.8117	39.011
1493	4651	893	0.7489	308.111
463	1199	895	0.7632	47.944
1199	1982	895	0.8882	262.123
1199	2611	895	0.8465	-0.001
1982	2611	895	0.7499	-262.124
1092	3441	901	0.8402	86.001
1455	2464	903	0.7968	-162.054
1062	3032	904	0.8886	0.001
3071	5040	905	0.7513	44.827
1917	4842	907	0.7422	23.016
87	430	908	0.8302	14.016
4857	5152	910	0.9739	0.001
239	3809	912	0.8276	-0.000
3669	4136	918	0.8599	-43.990
1552	3025	921	0.9144	15.001
489	3956	922	0.9279	-23.059
1876	4723	923	0.9141	-19.945
1207	4723	923	0.9468	0.025
2367	5641	925	1.0	0.000
3091	3977	929	0.8148	-14.017
3977	4392	929	0.765	42.011
3403	3700	931	0.9009	-32.026
3403	5030	931	0.9259	0.000
3700	5030	931	0.9257	32.026
2184	2997	933	0.7235	35.036
2997	4069	933	0.8367	15.995
1091	5246	938	0.9187	0.000
2191	2528	946	0.902	14.015
2191	4816	946	0.8592	-0.000
2528	4816	946	0.8007	-14.016
173	5106	947	0.8771	30.010
74	2731	949	0.7999	86.073
74	4071	949	0.8488	86.073
2731	4071	949	0.91	0.000
699	5546	953	0.9392	0.000
1696	3633	954	0.7141	-236.211
34	2922	959	0.9183	-235.073
34	5544	959	0.9501	-16.032
2922	5544	959	0.8909	219.041
3928	4444	963	0.8886	-0.000
3242	5604	964	0.9212	-71.001
1079	1512	967	0.9724	-0.000
237	3681	968	0.8417	-30.011
1279	3681	968	0.8665	86.000
3307	4171	975	0.846	2.016
3631	4399	978	0.9325	-15.995
1011	3631	978	0.9036	42.083
1725	3631	978	0.9321	0.000
842	2921	980	0.8783	14.016
2897	3072	981	0.909	-14.016
1549	2897	981	0.908	-2.015
2349	2372	985	0.9101	14.015
1040	2735	986	1.0	0.000
1609	4303	987	0.8356	-2.016
2118	3261	988	0.7869	46.040
1946	3664	989	0.9082	-0.002
3009	3124	991	0.7834	30.010
710	773	1006	0.7769	0.000
210	421	1009	0.8663	113.084
210	1028	1009	0.8143	-113.084
421	1028	1009	0.7813	-226.168
3746	3863	1010	0.8767	15.993
3294	3746	1010	0.8892	2.016
3294	4090	1010	0.8313	-117.079
2601	4584	1012	0.9311	14.016
4298	4603	1030	0.7856	-26.016
4506	4603	1030	0.716	-2.016
744	2589	1036	0.7028	0.000
1262	3175	1039	0.8338	-28.031
632	3782	1052	1.0	0.000
839	3782	1052	0.8322	-30.010
632	839	1052	0.8322	30.010
4509	4717	1059	0.8659	0.000
742	3136	1060	0.7854	-224.075
2263	3865	1064	1.0	-0.000
3601	4103	1066	0.8754	0.000
3601	4456	1066	0.8451	-0.000
4103	4456	1066	0.8604	-0.000
4103	4975	1066	0.8423	-98.110
2487	4103	1066	0.8442	-84.058
2852	2907	1067	0.8029	72.057
2907	2957	1067	0.9492	-28.031
2907	3002	1067	0.9595	28.031
2852	3002	1067	0.796	100.089
2957	3002	1067	0.9612	56.063
2852	2957	1067	0.9243	44.026
935	1947	1070	0.9495	0.000
935	2610	1070	0.9604	0.000
1947	2610	1070	0.9569	0.000
1896	3641	1075	0.8785	72.021
529	5272	1080	0.8977	0.000
3043	4441	1085	0.7169	0.000
4323	4536	1086	0.8999	-0.000
501	5266	1089	1.0	-0.000
102	2749	1091	0.7826	-114.994
2286	4272	1098	0.8151	-43.990
3382	4272	1098	0.8359	-46.006
3382	4621	1098	0.8602	-27.995
4272	4621	1098	0.8809	18.011
2492	4152	1104	0.8296	-15.995
4152	4167	1104	0.8229	42.009
1284	2208	1105	0.7241	-90.089
259	858	1116	0.816	-187.047
417	858	1116	0.7906	158.023
858	1172	1116	0.8582	-14.017
858	2267	1116	0.7099	-0.001
259	1172	1116	0.7459	-201.063
417	1172	1116	0.7367	144.007
259	2267	1116	0.7456	-187.048
1266	2267	1116	0.7138	-0.000
1354	2726	1119	0.936	-162.051
3429	3525	1146	0.8376	-57.020
4365	5657	1148	0.8859	0.000
4614	5590	1150	0.813	0.000
144	4641	1154	0.895	-18.010
2952	4838	1179	0.7896	-14.016
2952	5523	1179	0.7327	-17.027
1819	5606	1204	0.8868	-18.011
1481	1819	1204	0.9202	0.000
2620	4137	1209	0.8412	32.026
4394	4753	1210	0.7886	-13.979
1997	2520	1216	0.894	-162.051
1628	4183	1223	1.0	0.000
58	216	1232	0.7168	-15.995
840	2910	1248	0.7666	333.142
3843	3939	1252	0.7319	56.038
3843	5578	1252	0.7262	56.037
3939	5578	1252	0.9664	-0.001
2171	2942	1253	0.9051	-0.000
4758	4912	1254	0.9462	18.010
264	4782	1257	0.8044	0.038
2299	3141	1296	0.9082	-50.975
2703	4549	1307	0.766	-54.084
1912	2005	1327	0.7137	233.042
1561	5376	1341	1.0	0.000
3020	4897	1371	0.7634	102.068
4010	4063	1372	0.7652	-116.047
4261	4884	1381	0.9114	2.016
804	4179	1399	0.8201	-42.076
2729	5313	1414	0.9436	162.053
4367	5112	1422	0.8615	-2.017
163	607	1449	0.7305	-2.015
515	4662	1455	0.7806	-18.011
4372	5365	1457	1.0	0.000
2307	3055	1475	0.8086	291.329
122	2016	1504	0.8072	-122.036
174	4535	1506	0.8098	0.985
771	2280	1533	0.8802	-25.980
